artist,song,lyrics,lyrics_url,genre
Lady Gaga,Paparazzi,"Shadow is burnt yellow, dance and we turnMy lashes are dryPurple teardrops I cryIt don't have a priceLoving you is cherry pie'Cause you know that, baby, I",https://www.last.fm/music/Lady+Gaga/_/Paparazzi/+lyrics,pop
Lady Gaga,Paparazzi,"I'm your biggest fanI'll follow you until you love mePapa-paparazziBaby, there's no other superstarYou know that I'll beYour papa-paparazzi",https://www.last.fm/music/Lady+Gaga/_/Paparazzi/+lyrics,pop
Lady Gaga,Paparazzi,"Promise I'll be kindBut I won't stop until that boy is mineBaby, you'll be famousChase you down until you love mePapa-paparazzi",https://www.last.fm/music/Lady+Gaga/_/Paparazzi/+lyrics,pop
Lady Gaga,Paparazzi,"Real good, we dance in the studioSnap, snap, to that shit on the radioDon't stop for anyoneWe're plastic, but we still have fun",https://www.last.fm/music/Lady+Gaga/_/Paparazzi/+lyrics,pop
Lady Gaga,Paparazzi,"I'm your biggest fanI'll follow you until you love mePapa-paparazziBaby, there's no other superstarYou know that I'll beYour papa-paparazzi",https://www.last.fm/music/Lady+Gaga/_/Paparazzi/+lyrics,pop
Lady Gaga,Paparazzi,"Promise I'll be kindBut I won't stop until that boy is mineBaby, you'll be famousChase you down until you love mePapa-paparazzi",https://www.last.fm/music/Lady+Gaga/_/Paparazzi/+lyrics,pop
Mika,Grace Kelly,"I wanna talk to you!The last time we talked, Mr. Smith, you reduced me to tearsI promise you it won't happen again!",https://www.last.fm/music/Mika/_/Grace+Kelly/+lyrics,pop
Mika,Grace Kelly,"Do I attract you? Do I repulse you with my queasy smile?Am I too dirty? Am I too flirty? Do I like what you like?I could be wholesome, I could be loathsome, I guess I'm a little bit shyWhy don't you like me? Why don't you like me without making me try?",https://www.last.fm/music/Mika/_/Grace+Kelly/+lyrics,pop
Mika,Grace Kelly,"I tried to be like Grace KellyBut all her looks were too sadSo I tried a little FreddieI've gone identity mad! (Mad, mad, mad!)",https://www.last.fm/music/Mika/_/Grace+Kelly/+lyrics,pop
Mika,Grace Kelly,"I could be brown, I could be blue, I could be violet skyI could be hurtful, I could be purple, I could be anything you likeGotta be green, gotta be mean, gotta be everything moreWhy don't you like me?Why don't you like me? Why don't you walk out the door!",https://www.last.fm/music/Mika/_/Grace+Kelly/+lyrics,pop
Mika,Grace Kelly,Getting angry doesn't solve anything!,https://www.last.fm/music/Mika/_/Grace+Kelly/+lyrics,pop
Mika,Grace Kelly,"How can I help it? How can I help it? How can I help what you think?Hello my baby, hello my baby, putting my life on my brinkWhy don't you like me?Why don't you like me? Why don't you like yourself?Should I bend over, should I look older, just to be put on your shelf?",https://www.last.fm/music/Mika/_/Grace+Kelly/+lyrics,pop
Mika,Grace Kelly,"I tried to be like Grace KellyBut all her looks were too sadSo I tried a little FreddieI've gone identity mad! (Mad, mad, mad!)",https://www.last.fm/music/Mika/_/Grace+Kelly/+lyrics,pop
Mika,Grace Kelly,"I could be brown, I could be blue, I could be violet skyI could be hurtful, I could be purple, I could be anything you likeGotta be green, gotta be mean, gotta be everything moreWhy don't you like me? Why don't you like me? Walk out the door!",https://www.last.fm/music/Mika/_/Grace+Kelly/+lyrics,pop
Mika,Grace Kelly,"Say what you want to satisfy yourself, hey!But you only want what everybody else says you should wantYou want",https://www.last.fm/music/Mika/_/Grace+Kelly/+lyrics,pop
Mika,Grace Kelly,"I could be brown, I could be blue, I could be violet skyI could be hurtful, I could be purple, I could be anything you likeGotta be green, gotta be mean, gotta be everything moreWhy don't you like me? Why don't you like me? Walk out the door!",https://www.last.fm/music/Mika/_/Grace+Kelly/+lyrics,pop
Mika,Grace Kelly,"I could be brown, I could be blue, I could be violet skyI could be hurtful, I could be purple, I could be anything you likeGotta be green, gotta be mean, gotta be everything moreWhy don't you like me? Why don't you like me? Walk out the door!",https://www.last.fm/music/Mika/_/Grace+Kelly/+lyrics,pop
Mika,Grace Kelly,"Humphry, we're leaving!Ca-ching!",https://www.last.fm/music/Mika/_/Grace+Kelly/+lyrics,pop
Lady Gaga,Just Dance,"RedOneKonvictGaga (oh-oh, eh)",https://www.last.fm/music/Lady+Gaga/_/Just+Dance/+lyrics,pop
Lady Gaga,Just Dance,"I've had a little bit too much, much (Oh, oh, oh-oh)All of the people start to rush (Start to rush by)A dizzy twister danceCan't find my drink or manWhere are my keys?I lost my phone, phone (Oh, oh, oh-oh)",https://www.last.fm/music/Lady+Gaga/_/Just+Dance/+lyrics,pop
Lady Gaga,Just Dance,"What's going on on the floor?I love this record, baby, but I can't see straight anymoreKeep it coolWhat's the name of this club?I can't remember, but it's alright, alright",https://www.last.fm/music/Lady+Gaga/_/Just+Dance/+lyrics,pop
Lady Gaga,Just Dance,"Just danceGonna be okayDa-da-doo-doot-n, just danceSpin that record, babeDa-da-doo-doot-n, just danceGonna be okayDa-da-da-dance, dance, danceJust j-j-just dance",https://www.last.fm/music/Lady+Gaga/_/Just+Dance/+lyrics,pop
Lady Gaga,Just Dance,"Wish I could shut my playboy mouth (Oh, oh, oh-oh)How'd I turn my shirt inside out? (Inside out, right)Control your poison, babeRoses have thorns, they sayAnd we're all gettin' hosed tonight (Oh, oh, oh-oh)",https://www.last.fm/music/Lady+Gaga/_/Just+Dance/+lyrics,pop
Lady Gaga,Just Dance,"What's going on on the floor?I love this record, baby, but I can't see straight anymoreKeep it coolWhat's the name of this club?I can't remember, but it's alright, alright",https://www.last.fm/music/Lady+Gaga/_/Just+Dance/+lyrics,pop
Lady Gaga,Just Dance,"Just danceGonna be okayDa-da-doo-doot-n, just danceSpin that record, babeDa-da-doo-doot-n, just danceGonna be okayDa-da-da-dance, dance, danceJust j-j-just dance",https://www.last.fm/music/Lady+Gaga/_/Just+Dance/+lyrics,pop
Lady Gaga,Just Dance,"When I come through on the dance floor, checking out that catalogueCan't believe my eyesSo many women without a flawAnd I ain't gonna give it upSteady, tryna pick it up, like a callI'mma hit it, I'mma beat it and latch onto it until tomorrow, yeahShorty, I can see that you got so much energyThe way you twirling up them hips 'round and 'roundAnd there is no reason at all why you can't leave here with meIn the meantime, stay and let me watch you break it down",https://www.last.fm/music/Lady+Gaga/_/Just+Dance/+lyrics,pop
Lady Gaga,Just Dance,"And danceGonna be okayDa-da-doo-doot-n, just danceSpin that record, babeDa-da-doo-doot-n, just danceGonna be okayDa-da-doo-doot-n, just danceSpin that record, babeDa-da-doo-doot-n, just danceGonna be okayDa-da-da-dance, dance, danceJust j-j-just dance",https://www.last.fm/music/Lady+Gaga/_/Just+Dance/+lyrics,pop
Lady Gaga,Just Dance,(Incredible... amazing... music)Wooo!Let's go!,https://www.last.fm/music/Lady+Gaga/_/Just+Dance/+lyrics,pop
Lady Gaga,Just Dance,"Half psychotic, sick, hypnotic, got my blueprint, it's symphonicHalf psychotic, sick, hypnotic, got my blueprint, electronicHalf psychotic, sick, hypnotic, got my blueprint, it's symphonicHalf psychotic, sick, hypnotic, got my blueprint, electronicGo!Use your muscle, carve it out, work it, hustle(I got it, just stay close enough to get it on)Don't slow!Drive it, clean it, Lysol, bleed itSpend the last dough (I got it) in your pock-o (I got it)",https://www.last.fm/music/Lady+Gaga/_/Just+Dance/+lyrics,pop
Lady Gaga,Just Dance,"Just danceGonna be okayDa-da-doo-doot-n, just danceSpin that record, babeDa-da-doo-doot-n, just danceGonna be okayDa-da-doo-doot-n, just danceSpin that record, babeDa-da-doo-doot-n, just danceGonna be okayDa-da-da-dance, dance, danceJust j-j-just dance",https://www.last.fm/music/Lady+Gaga/_/Just+Dance/+lyrics,pop
Nelly Furtado,Maneater,"Take it back, take it back",https://www.last.fm/music/Nelly+Furtado/_/Maneater/+lyrics,pop
Nelly Furtado,Maneater,"Everybody look at me, meI walk in the door you start screamingCome on, everybody what you here for?Move your body around like a nympho",https://www.last.fm/music/Nelly+Furtado/_/Maneater/+lyrics,pop
Nelly Furtado,Maneater,"Everybody get your neck to crack aroundAll you crazy people, come on, jump aroundI wanna see you all on your knees, kneesYou either wanna be with me or be me (come on, now)",https://www.last.fm/music/Nelly+Furtado/_/Maneater/+lyrics,pop
Nelly Furtado,Maneater,"Maneater, make you work hardMake you spend hard, make you want all of her loveShe's a maneater, make you buy carsMake you cut cards, make you fall real hard in love",https://www.last.fm/music/Nelly+Furtado/_/Maneater/+lyrics,pop
Nelly Furtado,Maneater,"She's a maneater, make you work hardMake you spend hard, make you want all of her loveShe's a maneater, make you buy carsMake you cut cards, wish you never ever met her at all",https://www.last.fm/music/Nelly+Furtado/_/Maneater/+lyrics,pop
Nelly Furtado,Maneater,"And when she walks, she walks with passionWhen she talks, she talks like she can handle itWhen she asks for something, boy, she means itEven if you never ever see it",https://www.last.fm/music/Nelly+Furtado/_/Maneater/+lyrics,pop
Nelly Furtado,Maneater,"Everybody get your neck to crack aroundAll you crazy people come on, jump aroundYou doing anything to keep her by your sideBecause she says she love you, love you long time (come on, now)",https://www.last.fm/music/Nelly+Furtado/_/Maneater/+lyrics,pop
Nelly Furtado,Maneater,"Maneater, make you work hardMake you spend hard, make you want all of her loveShe's a maneater, make you buy carsMake you cut cards, make you fall real hard in love",https://www.last.fm/music/Nelly+Furtado/_/Maneater/+lyrics,pop
Nelly Furtado,Maneater,"She's a maneater, make you work hardMake you spend hard, make you want all of her loveShe's a maneater, make you buy carsMake you cut cards, wish you never ever met her at all",https://www.last.fm/music/Nelly+Furtado/_/Maneater/+lyrics,pop
Nelly Furtado,Maneater,Come on now,https://www.last.fm/music/Nelly+Furtado/_/Maneater/+lyrics,pop
Nelly Furtado,Maneater,"Maneater, make you work hardMake you spend hard, make you want all of her loveShe's a maneater, make you buy carsMake you cut cards, make you fall real hard in love",https://www.last.fm/music/Nelly+Furtado/_/Maneater/+lyrics,pop
Nelly Furtado,Maneater,"She's a maneater, make you work hardMake you spend hard, make you want all of her loveShe's a maneater, make you buy carsMake you cut cards, wish you never ever met her at all",https://www.last.fm/music/Nelly+Furtado/_/Maneater/+lyrics,pop
Nelly Furtado,Maneater,"No, never ever met her at all (what you sayin', girl?)You wish you never ever met her at all (what you sayin', girl?)You wish you never ever met her at all (what you sayin', girl?)You wish you never ever met her at all (come on)You wish you never ever met her at allYou wish you never ever met her at allYou wish you never ever met her at allYou wish you never ever met her at all",https://www.last.fm/music/Nelly+Furtado/_/Maneater/+lyrics,pop
Nelly Furtado,Maneater,"(I've been around the world, I ain't never seen a girl like this)She's a maneaterA maneater(I've been around the world, I ain't never seen a girl like this)She's a maneaterA maneater(I've been around the world, I ain't never seen a girl like this)She's a maneaterA maneater(I've been around the world, I ain't never seen a girl like this)",https://www.last.fm/music/Nelly+Furtado/_/Maneater/+lyrics,pop
Cyndi Lauper,Time After Time,Lying in my bedI hear the clock tick and think of youCaught up in circlesConfusion is nothing new,https://www.last.fm/music/Cyndi+Lauper/_/Time+After+Time/+lyrics,pop
Cyndi Lauper,Time After Time,"Flashback, warm nightsAlmost left behindSuitcase of memoriesTime afterSometimes you picture meI'm walkin' too far aheadYou're callin' to meI can't hear what you've said",https://www.last.fm/music/Cyndi+Lauper/_/Time+After+Time/+lyrics,pop
Cyndi Lauper,Time After Time,"Then you say, ""go slow""I fall behindThe second hand unwinds",https://www.last.fm/music/Cyndi+Lauper/_/Time+After+Time/+lyrics,pop
Cyndi Lauper,Time After Time,"If you're lost, you can look and you will find meTime after timeIf you fall, I will catch you, I'll be waitingTime after timeIf you're lost, you can look and you will find meTime after timeIf you fall, I will catch you, I'll be waitingTime after time",https://www.last.fm/music/Cyndi+Lauper/_/Time+After+Time/+lyrics,pop
Cyndi Lauper,Time After Time,After my picture fadesAnd darkness has turned to grayWatching through windowsYou're wondering if I'm okay,https://www.last.fm/music/Cyndi+Lauper/_/Time+After+Time/+lyrics,pop
Cyndi Lauper,Time After Time,Secrets stolenFrom deep insideThe drum beats out of time,https://www.last.fm/music/Cyndi+Lauper/_/Time+After+Time/+lyrics,pop
Cyndi Lauper,Time After Time,"If you're lost, you can look and you will find meTime after timeIf you fall, I will catch you, I'll be waitingTime after time",https://www.last.fm/music/Cyndi+Lauper/_/Time+After+Time/+lyrics,pop
Cyndi Lauper,Time After Time,"You said, ""go slow""I fall behindThe second hand unwinds",https://www.last.fm/music/Cyndi+Lauper/_/Time+After+Time/+lyrics,pop
Cyndi Lauper,Time After Time,"If you're lost, you can look and you will find meTime after timeIf you fall, I will catch you, I'll be waitingTime after timeIf you're lost, you can look and you will find meTime after timeIf you fall, I will catch you, I'll be waitingTime after time",https://www.last.fm/music/Cyndi+Lauper/_/Time+After+Time/+lyrics,pop
Cyndi Lauper,Time After Time,Time after timeTime after timeTime after timeTime after timeTime after timeTime after timeTime after timeTime after time,https://www.last.fm/music/Cyndi+Lauper/_/Time+After+Time/+lyrics,pop
Britney Spears,Toxic,"Baby, can't you see I'm calling?A guy like you should wear a warningIt's dangerous, I'm falling",https://www.last.fm/music/Britney+Spears/_/Toxic/+lyrics,pop
Britney Spears,Toxic,"There's no escape, I can't waitI need a hit, baby, give me itYou're dangerous, I'm loving it",https://www.last.fm/music/Britney+Spears/_/Toxic/+lyrics,pop
Britney Spears,Toxic,"Too high, can't come downLosing my head, spinnin' 'round and 'roundDo you feel me now?",https://www.last.fm/music/Britney+Spears/_/Toxic/+lyrics,pop
Britney Spears,Toxic,"With a taste of your lips, I'm on a rideYou're toxic, I'm slippin' underWith a taste of a poison paradiseI'm addicted to youDon't you know that you're toxic?And I love what you doDon't you know that you're toxic?",https://www.last.fm/music/Britney+Spears/_/Toxic/+lyrics,pop
Britney Spears,Toxic,"It's getting late to give you upI took a sip from my devil's cupSlowly, it's taking over me",https://www.last.fm/music/Britney+Spears/_/Toxic/+lyrics,pop
Britney Spears,Toxic,"Too high, can't come downIt's in the air and it's all aroundCan you feel me now?",https://www.last.fm/music/Britney+Spears/_/Toxic/+lyrics,pop
Britney Spears,Toxic,"With a taste of your lips, I'm on a rideYou're toxic, I'm slippin' underWith a taste of a poison paradiseI'm addicted to youDon't you know that you're toxic?And I love what you doDon't you know that you're toxic?Don't you know that you're toxic?",https://www.last.fm/music/Britney+Spears/_/Toxic/+lyrics,pop
Britney Spears,Toxic,"Taste of your lips, I'm on a rideYou're toxic, I'm slippin' underWith a taste of a poison paradiseI'm addicted to youDon't you know that you're toxic?",https://www.last.fm/music/Britney+Spears/_/Toxic/+lyrics,pop
Britney Spears,Toxic,"With a taste of your lips, I'm on a rideYou're toxic, I'm slippin' under (toxic)With a taste of a poison paradiseI'm addicted to youDon't you know that you're toxic?",https://www.last.fm/music/Britney+Spears/_/Toxic/+lyrics,pop
Britney Spears,Toxic,"Intoxicate me now, with your lovin' nowI think I'm ready now, I think I'm ready nowIntoxicate me now, with your lovin' nowI think I'm ready now",https://www.last.fm/music/Britney+Spears/_/Toxic/+lyrics,pop
Lily Allen,Smile,"When you first left me, I was wantin' moreBut you were f--n' that girl next doorWhat you do that for? (What you do that for?)",https://www.last.fm/music/Lily+Allen/_/Smile/+lyrics,pop
Lily Allen,Smile,"When you first left me, I didn't know what to sayI never been on my own that wayJust sat by myself all day",https://www.last.fm/music/Lily+Allen/_/Smile/+lyrics,pop
Lily Allen,Smile,I was so lost back thenBut with a little help from my friendsI found a light in the tunnel at the endNow you're calling me up on the phoneSo you can have a little whine and a moanAnd it's only because you're feelin' alone,https://www.last.fm/music/Lily+Allen/_/Smile/+lyrics,pop
Lily Allen,Smile,"At first, when I see you cryYeah, it makes me smileYeah, it makes me smileAt worst, I feel bad for a whileBut then I just smileI go ahead and smile",https://www.last.fm/music/Lily+Allen/_/Smile/+lyrics,pop
Lily Allen,Smile,"Whenever you see meYou say that you want me back (Want me back)And I tell you it don't mean jack (It don't mean jack)No, it don't mean jack (It don't mean jack)",https://www.last.fm/music/Lily+Allen/_/Smile/+lyrics,pop
Lily Allen,Smile,"I couldn't stop laughingNo, I just couldn't help myself (Help myself)See you messed up my mental healthI was quite unwell",https://www.last.fm/music/Lily+Allen/_/Smile/+lyrics,pop
Lily Allen,Smile,I was so lost back thenBut with a little help from my friendsI found a light in the tunnel at the endNow you're calling me up on the phoneSo you can have a little whine and a moanAnd it's only because you're feeling alone,https://www.last.fm/music/Lily+Allen/_/Smile/+lyrics,pop
Lily Allen,Smile,"At first, when I see you cryYeah, it makes me smileYeah, it makes me smileAt worst, I feel bad for a whileBut then I just smileI go ahead and smile",https://www.last.fm/music/Lily+Allen/_/Smile/+lyrics,pop
Lily Allen,Smile,"La-la-la, la-la-la, la-la-la, la-la-laLa-la-la, la-la-la, la-la-la, la-la-laLa-la-la, la-la-la, la-la-la, la-la-laLa-la-la",https://www.last.fm/music/Lily+Allen/_/Smile/+lyrics,pop
Lily Allen,Smile,"At first when I see you cry (When I see you cry)Yeah, it makes me smile (Makes me smile)Yeah, it makes me smile (Yeah, it makes me smile)At worst, I feel bad for a while (I feel bad for a while)But then I just smile (But then I just smile)I go ahead and smile (I go ahead and smile)",https://www.last.fm/music/Lily+Allen/_/Smile/+lyrics,pop
Lily Allen,Smile,"At first when I see you cry (When I see you cry)Yeah, it makes me smile (Yeah, it makes me smile)Yeah, it makes me smile (It makes me smile)At worst, I feel bad for a while (Feel bad for a while)But then I just smile (Then I just smile)I go ahead and smile (I go ahead and smile)",https://www.last.fm/music/Lily+Allen/_/Smile/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,La la laLa la la-la-laLa la laLa la la-la-la,https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,La la laLa la la-la-laLa la laLa la la-la-la,https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,"I just can't get you out of my headBoy, your loving is all I think aboutI just can't get you out of my headBoy, it's more than I dare to think about",https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,La la laLa la la-la-laLa la laLa la la-la-la,https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,"I just can't get you out of my headBoy, your loving is all I think aboutI just can't get you out of my headBoy, it's more than I dare to think about",https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,"Every night, every dayJust to be there in your arms",https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,Won't you stay?Won't you lay?Stay forever and everAnd ever and ever,https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,La la laLa la la-la-laLa la laLa la la-la-la,https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,La la laLa la la-la-laLa la laLa la la-la-la,https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,"I just can't get you out of my headBoy, your loving is all I think aboutI just can't get you out of my headBoy, it's more than I dare to think about",https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,There's a dark secret in meDon't leave me locked in your heart,https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,Set me freeFeel the need in meSet me freeStay forever and everAnd ever and ever,https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,La la laLa la la-la-laLa la laLa la la-la-la,https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,La la laLa la la-la-laLa la laLa la la-la-la,https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,I just can't get you out of my headLa la la-la-la...I just can't get you out of my headLa la la-la-la...,https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Kylie Minogue,Can't Get You Out of My Head,I just can't get you out of my head (ooh)La la la-la-la... (ooh),https://www.last.fm/music/Kylie+Minogue/_/Can%27t+Get+You+Out+of+My+Head/+lyrics,pop
Dido,White Flag,"I know you think that I shouldn't still love youOr tell you thatBut if I didn't say it, well, I'd still have felt itWhere's the sense in that?",https://www.last.fm/music/Dido/_/White+Flag/+lyrics,pop
Dido,White Flag,I promise I'm not trying to make your life harderOr return to where we were,https://www.last.fm/music/Dido/_/White+Flag/+lyrics,pop
Dido,White Flag,But I will go down with this shipAnd I won't put my hands up and surrenderThere will be no white flag above my doorI'm in love and always will be,https://www.last.fm/music/Dido/_/White+Flag/+lyrics,pop
Dido,White Flag,I know I left too much mess andDestruction to come back againAnd I caused nothing but troubleI understand if you can't talk to me againAnd if you live by the rules of 'it's over'Then I'm sure that that makes sense,https://www.last.fm/music/Dido/_/White+Flag/+lyrics,pop
Dido,White Flag,But I will go down with this shipAnd I won't put my hands up and surrenderThere will be no white flag above my doorI'm in love and always will be,https://www.last.fm/music/Dido/_/White+Flag/+lyrics,pop
